"Ticker","date","Emitent","Data.wykupu","Wartosc.nominalna","Wartosc.emisji","Waluta","Oprocentowanie","numer_wyplaty"
"AOW0424","2024-01-30","AOW FAKTORING","2024-04-30","100,00","10 000 000,00","PLN","stałe 6%","# 11"
"AOW0424","2024-04-30","AOW FAKTORING","2024-04-30","100,00","10 000 000,00","PLN","stałe 6%","# 12"
"AOW0424","2024-04-30","AOW FAKTORING","2024-04-30","100,00","10 000 000,00","PLN","stałe 6%","# 13"
"ARH0324","2022-06-17","ARCHICOM","2024-03-15","1 000,00","110 000 000,00","PLN","zmienne WIBOR 3M +  3.2%","# 1"
"ARH0324","2022-09-16","ARCHICOM","2024-03-15","1 000,00","110 000 000,00","PLN","zmienne WIBOR 3M +  3.2%","# 2"
"ARH0324","2022-12-16","ARCHICOM","2024-03-15","1 000,00","110 000 000,00","PLN","zmienne WIBOR 3M +  3.2%","# 3"
"ARH0324","2023-03-16","ARCHICOM","2024-03-15","1 000,00","110 000 000,00","PLN","zmienne WIBOR 3M +  3.2%","# 4"
"ARH0324","2023-06-16","ARCHICOM","2024-03-15","1 000,00","110 000 000,00","PLN","zmienne WIBOR 3M +  3.2%","# 5"
"ARH0324","2023-09-18","ARCHICOM","2024-03-15","1 000,00","110 000 000,00","PLN","zmienne WIBOR 3M +  3.2%","# 6"
"ARH0324","2023-12-18","ARCHICOM","2024-03-15","1 000,00","110 000 000,00","PLN","zmienne WIBOR 3M +  3.2%","# 7"
"ARH0324","2024-03-15","ARCHICOM","2024-03-15","1 000,00","110 000 000,00","PLN","zmienne WIBOR 3M +  3.2%","# 8"
"ARH0324","2024-03-15","ARCHICOM","2024-03-15","1 000,00","110 000 000,00","PLN","zmienne WIBOR 3M +  3.2%","# 9"
"ARH0623","2019-09-16","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 1"
"ARH0623","2019-12-16","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 2"
"ARH0623","2020-03-16","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 3"
"ARH0623","2020-06-15","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 4"
"ARH0623","2020-09-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 5"
"ARH0623","2020-12-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 6"
"ARH0623","2021-03-15","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 7"
"ARH0623","2021-06-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 8"
"ARH0623","2021-09-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 9"
"ARH0623","2021-12-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 10"
"ARH0623","2022-03-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 11"
"ARH0623","2022-06-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 12"
"ARH0623","2022-09-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 13"
"ARH0623","2022-12-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 14"
"ARH0623","2023-03-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 15"
"ARH0623","2023-06-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 16"
"ARH0623","2023-06-14","ARCHICOM","2023-06-14","1 000,00","60 000 000,00","PLN","zmienne WIBOR 3M +  3.3%","# 17"
"ATL1023","2022-04-05","ATAL","2023-10-05","1 000,00","120 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 1"
"ATL1023","2022-10-05","ATAL","2023-10-05","1 000,00","120 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 2"
"ATL1023","2023-04-05","ATAL","2023-10-05","1 000,00","120 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 3"
"ATL1023","2023-10-05","ATAL","2023-10-05","1 000,00","120 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 4"
"ATL1023","2023-10-05","ATAL","2023-10-05","1 000,00","120 000 000,00","PLN","zmienne WIBOR 6M +  1.75%","# 5"
"BBI0225","2023-02-22","BBI DEVELOPMENT","2025-02-24","1 000,00","37 000 000,00","PLN","zmienne WIBOR 6M +  7.75%","# 1"
"BBI0225","2023-08-22","BBI DEVELOPMENT","2025-02-24","1 000,00","37 000 000,00","PLN","zmienne WIBOR 6M +  7.75%","# 2"
"BBI0225","2024-02-22","BBI DEVELOPMENT","2025-02-24","1 000,00","37 000 000,00","PLN","zmienne WIBOR 6M +  7.75%","# 3"
"BBI0225","2024-08-22","BBI DEVELOPMENT","2025-02-24","1 000,00","37 000 000,00","PLN","zmienne WIBOR 6M +  7.75%","# 4"
"BBI0225","2025-02-24","BBI DEVELOPMENT","2025-02-24","1 000,00","37 000 000,00","PLN","zmienne WIBOR 6M +  7.75%","# 5"
"BBI0225","2025-02-24","BBI DEVELOPMENT","2025-02-24","1 000,00","37 000 000,00","PLN","zmienne WIBOR 6M +  7.75%","# 6"
"BOS0724","2015-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 1"
"BOS0724","2015-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 2"
"BOS0724","2016-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 3"
"BOS0724","2016-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 4"
"BOS0724","2017-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 5"
"BOS0724","2017-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 6"
"BOS0724","2018-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 7"
"BOS0724","2018-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 8"
"BOS0724","2019-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 9"
"BOS0724","2019-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 10"
"BOS0724","2020-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 11"
"BOS0724","2020-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 12"
"BOS0724","2021-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 13"
"BOS0724","2021-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 14"
"BOS0724","2022-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 15"
"BOS0724","2022-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 16"
"BOS0724","2023-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 17"
"BOS0724","2023-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 18"
"BOS0724","2024-01-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 19"
"BOS0724","2024-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 20"
"BOS0724","2024-07-11","BOŚ SA","2024-07-11","1 000,00","150 000 000,00","PLN","zmienne WIBOR 6M +  2.3%","# 21"
"BPO0626","2016-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 1"
"BPO0626","2017-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 2"
"BPO0626","2017-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 3"
"BPO0626","2018-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 4"
"BPO0626","2018-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 5"
"BPO0626","2019-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 6"
"BPO0626","2019-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 7"
"BPO0626","2020-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 8"
"BPO0626","2020-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 9"
"BPO0626","2021-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 10"
"BPO0626","2021-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 11"
"BPO0626","2022-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 12"
"BPO0626","2022-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 13"
"BPO0626","2023-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 14"
"BPO0626","2023-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 15"
"BPO0626","2024-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 16"
"BPO0626","2024-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 17"
"BPO0626","2025-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 18"
"BPO0626","2025-12-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 19"
"BPO0626","2026-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 20"
"BPO0626","2026-06-08","BANK POCZTOWY","2026-06-08","100,00","50 000 000,00","PLN","zmienne WIBOR 6M +  2.8%","# 21"
"BS10327","2023-06-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 1"
"BS10327","2023-09-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 2"
"BS10327","2023-12-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 3"
"BS10327","2024-03-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 4"
"BS10327","2024-06-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 5"
"BS10327","2024-09-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 6"
"BS10327","2024-12-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 7"
"BS10327","2025-03-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 8"
"BS10327","2025-06-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 9"
"BS10327","2025-09-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 10"
"BS10327","2025-12-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 11"
"BS10327","2026-03-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 12"
"BS10327","2026-06-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 13"
"BS10327","2026-09-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 14"
"BS10327","2026-12-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 15"
"BS10327","2027-03-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 16"
"BS10327","2027-03-14","BEST","2027-03-14","100,00","11 226 000,00","PLN","zmienne WIBOR 3M +  4.5%","# 17"
"BST0224","2021-05-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 1"
"BST0224","2021-08-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 2"
"BST0224","2021-11-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 3"
"BST0224","2022-02-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 4"
"BST0224","2022-05-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 5"
"BST0224","2022-08-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 6"
"BST0224","2022-11-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 7"
"BST0224","2023-02-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 8"
"BST0224","2023-05-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 9"
"BST0224","2023-08-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 10"
"BST0224","2023-11-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 11"
"BST0224","2024-02-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 12"
"BST0224","2024-02-15","BEST","2024-02-15","100,00","20 000 000,00","PLN","zmienne WIBOR 3M +  3.75%","# 13"
"BST0226","2022-05-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 1"
"BST0226","2022-08-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 2"
"BST0226","2022-11-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 3"
"BST0226","2023-02-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 4"
"BST0226","2023-05-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 5"
"BST0226","2023-08-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 6"
"BST0226","2023-11-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 7"
"BST0226","2024-02-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 8"
"BST0226","2024-05-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 9"
"BST0226","2024-08-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 10"
"BST0226","2024-11-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 11"
"BST0226","2025-02-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 12"
"BST0226","2025-05-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 13"
"BST0226","2025-08-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 14"
"BST0226","2025-11-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 15"
"BST0226","2026-02-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 16"
"BST0226","2026-02-17","BEST","2026-02-17","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  3.85%","# 17"
"BST0327","2022-06-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 1"
"BST0327","2022-09-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 2"
"BST0327","2022-12-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 3"
"BST0327","2023-03-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 4"
"BST0327","2023-06-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 5"
"BST0327","2023-09-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 6"
"BST0327","2023-12-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 7"
"BST0327","2024-03-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 8"
"BST0327","2024-06-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 9"
"BST0327","2024-09-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 10"
"BST0327","2024-12-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 11"
"BST0327","2025-03-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 12"
"BST0327","2025-06-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 13"
"BST0327","2025-09-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 14"
"BST0327","2025-12-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 15"
"BST0327","2026-03-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 16"
"BST0327","2026-06-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 17"
"BST0327","2026-09-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 18"
"BST0327","2026-12-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 19"
"BST0327","2027-03-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 20"
"BST0327","2027-03-07","BEST","2027-03-07","100,00","10 508 500,00","PLN","zmienne WIBOR 3M +  4%","# 21"
"BST0726","2021-10-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 1"
"BST0726","2022-01-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 2"
"BST0726","2022-04-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 3"
"BST0726","2022-07-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 4"
"BST0726","2022-10-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 5"
"BST0726","2023-01-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 6"
"BST0726","2023-04-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 7"
"BST0726","2023-07-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 8"
"BST0726","2023-10-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 9"
"BST0726","2024-01-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 10"
"BST0726","2024-04-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 11"
"BST0726","2024-07-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 12"
"BST0726","2024-10-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 13"
"BST0726","2025-01-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 14"
"BST0726","2025-04-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 15"
"BST0726","2025-07-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 16"
"BST0726","2025-10-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 17"
"BST0726","2026-01-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 18"
"BST0726","2026-04-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 19"
"BST0726","2026-07-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 20"
"BST0726","2026-07-23","BEST","2026-07-23","100,00","10 667 700,00","PLN","stałe 4.4%","# 21"
"BST1026","2022-01-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 1"
"BST1026","2022-04-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 2"
"BST1026","2022-07-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 3"
"BST1026","2022-10-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 4"
"BST1026","2023-01-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 5"
"BST1026","2023-04-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 6"
"BST1026","2023-07-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 7"
"BST1026","2023-10-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 8"
"BST1026","2024-01-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 9"
"BST1026","2024-04-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 10"
"BST1026","2024-07-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 11"
"BST1026","2024-10-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 12"
"BST1026","2025-01-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 13"
"BST1026","2025-04-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 14"
"BST1026","2025-07-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 15"
"BST1026","2025-10-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 16"
"BST1026","2026-01-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 17"
"BST1026","2026-04-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 18"
"BST1026","2026-07-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 19"
"BST1026","2026-10-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 20"
"BST1026","2026-10-08","BEST","2026-10-08","100,00","10 000 000,00","PLN","zmienne WIBOR 3M +  4.2%","# 21"
"BST1226","2023-03-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 1"
"BST1226","2023-06-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 2"
"BST1226","2023-09-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 3"
"BST1226","2023-12-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 4"
"BST1226","2024-03-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 5"
"BST1226","2024-06-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 6"
"BST1226","2024-09-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 7"
"BST1226","2024-12-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 8"
"BST1226","2025-03-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 9"
"BST1226","2025-06-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 10"
"BST1226","2025-09-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 11"
"BST1226","2025-12-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 12"
"BST1226","2026-03-20","BEST","2026-12-20","100,00","13 528 700,00","PLN","zmienne WIBOR 3M +  4.5%","# 13"
